,color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,quality,imdb_z
3554,1,1132,271.0,99.0,40.0,300.0,186,1000.0,84263837.0,13,52,324,81699,2323,1145,0.0,4394,4748,291.0,11,61,9,6500000.0,2014.0,421.0,5.4,2.35,45000,3,-0.9248916545543011
3555,1,1825,33.0,88.0,3.0,38.0,1836,46.0,110029.0,4,474,616,1388,225,1600,7.0,1282,3481,31.0,11,3,7,6500000.0,2009.0,46.0,6.3,2.35,479,3,-0.12555002429304057
3556,1,1138,64.0,112.0,309.0,15.0,1773,27.0,57504069.0,5,949,613,94139,106,2462,2.0,3728,572,183.0,11,61,9,6000000.0,1991.0,26.0,7.8,1.85,0,4,1.2066860261423946
3557,1,1400,18.0,108.0,7.0,51.0,2478,699.0,54215416.0,3,602,2057,21409,936,757,1.0,3253,461,63.0,11,61,7,6500000.0,1987.0,63.0,6.8,1.85,0,3,0.3185286591854378
3558,1,27,6.0,107.0,0.0,146.0,1713,804.0,48549464.42870905,4,1650,3779,3157,1285,2982,2.0,3583,291,33.0,11,61,6,39831118.41831792,1981.0,167.0,7.2,1.85,337,4,0.6737916059682209
3559,1,251,121.0,104.0,0.0,517.0,705,754.0,31899000.0,16,100,1113,23986,2442,2465,0.0,975,264,201.0,11,61,17,6500000.0,1980.0,567.0,7.1,2.35,0,4,0.5849758692725247
3560,1,2119,14.0,108.0,208.0,689.0,960,876.0,24103594.0,1,395,3492,6384,4840,216,0.0,2249,632,54.0,11,61,6,6500000.0,1993.0,827.0,6.2,1.85,391,3,-0.21436576098873592
3561,1,595,137.0,102.0,218.0,376.0,1275,900.0,16842303.0,4,1747,1500,59474,2475,3014,3.0,3722,1232,418.0,11,61,9,6500000.0,1999.0,563.0,7.3,2.35,0,4,0.7626073426639162
3562,1,1671,111.0,88.0,132.0,180.0,1874,435.0,13367101.0,4,695,1413,19715,1140,1411,2.0,4163,2652,166.0,11,61,9,6500000.0,2006.0,230.0,5.9,2.35,515,3,-0.48081297107582277
3563,1,1947,57.0,115.0,338.0,45.0,2267,116.0,48549464.42870905,18,463,3508,25857,394,1037,0.0,661,160,171.0,11,61,1,6500000.0,1971.0,112.0,7.2,2.35,0,4,0.6737916059682209
3564,1,1389,97.0,91.0,38.0,91.0,333,730.0,10149779.0,13,1167,459,8294,1405,2487,0.0,884,1494,160.0,11,61,7,6500000.0,1999.0,461.0,3.6,2.35,342,2,-2.5235749150768236
3565,1,293,73.0,141.0,11.0,8.0,1503,56.0,6173485.0,3,1341,2555,10672,105,2286,0.0,2291,1329,84.0,11,21,9,7000000.0,2001.0,36.0,7.7,2.35,802,4,1.1178702894466992
3566,1,2135,486.0,101.0,0.0,726.0,2159,13000.0,4000304.0,7,1358,3097,145395,15230,1420,0.0,3995,4139,375.0,11,60,4,6500000.0,2011.0,898.0,7.3,2.35,23000,4,0.7626073426639162
3567,1,1501,149.0,105.0,905.0,466.0,2523,27000.0,2338695.0,5,1952,2087,134070,29277,1463,1.0,2438,2320,263.0,11,60,9,4000000.0,2004.0,594.0,7.4,2.35,0,4,0.8514230793596124
3568,1,2120,4.0,100.0,0.0,266.0,902,1000.0,2024854.0,7,577,4441,564,1942,406,2.0,3858,2766,21.0,11,61,7,6500000.0,2005.0,373.0,6.6,2.35,19,3,0.1408971857940463
3569,1,2382,200.0,116.0,129.0,782.0,1498,10000.0,2268296.0,7,47,3729,41856,13180,1506,4.0,843,4245,119.0,11,60,7,6500000.0,2013.0,918.0,6.9,2.35,12000,3,0.40734439588113397
3570,1,1553,84.0,97.0,15.0,874.0,1934,18000.0,1029017.0,7,1673,108,12049,21107,3093,2.0,4329,2207,135.0,11,61,9,6500000.0,2004.0,986.0,6.8,2.35,1000,3,0.3185286591854378
3571,1,821,28.0,106.0,19.0,0.0,2547,844.0,64148.0,7,312,168,2601,846,3111,0.0,3445,1381,35.0,11,60,9,6500000.0,2000.0,2.0,7.3,1.85,260,4,0.7626073426639162
3572,1,1698,217.0,105.0,38.0,706.0,2985,12000.0,66637.0,7,1854,4078,29608,14462,952,0.0,2515,3012,92.0,11,61,9,6500000.0,2009.0,712.0,7.2,2.35,0,4,0.6737916059682209
3573,1,873,12.0,102.0,9.0,368.0,1287,1000.0,48549464.42870905,0,1615,4541,2892,1904,3212,0.0,4690,3813,18.0,11,39,9,6500000.0,2010.0,433.0,6.5,2.35,830,3,0.05208144909835094
3574,0,136,183.0,122.0,210.0,471.0,2535,845.0,871577.0,3,1725,860,51353,2614,91,1.0,1414,2571,143.0,11,60,9,4500000.0,2007.0,631.0,7.7,2.35,13000,4,1.1178702894466992
3575,1,918,204.0,107.0,0.0,255.0,380,2000.0,38400000.0,0,1353,4347,600266,3582,2635,1.0,3355,387,692.0,11,60,9,6500000.0,1984.0,663.0,8.1,1.85,13000,5,1.4731332362294813
3576,0,2363,153.0,121.0,31.0,43.0,553,65.0,4063859.0,7,631,1521,114407,200,461,2.0,3074,1938,225.0,14,21,9,4800000.0,2003.0,51.0,7.7,1.85,11000,4,1.1178702894466992
3577,1,2243,145.0,98.0,0.0,27.0,1881,1000.0,449558.0,3,1847,3690,32307,1163,2292,2.0,3339,3589,75.0,11,60,9,10000000.0,2009.0,54.0,7.6,1.85,0,4,1.029054552751003
3578,1,437,203.0,108.0,228.0,358.0,581,431.0,48549464.42870905,4,1197,4234,39856,2020,322,0.0,3264,407,300.0,11,61,9,4000000.0,1985.0,426.0,7.3,1.85,0,4,0.7626073426639162
3579,1,2149,10.0,55.0,688.2192448233861,5.0,959,18.0,48549464.42870905,5,1260,1514,9638,39,2177,5.0,0,4351,25.0,21,31,12,39831118.41831792,2002.4634295002031,9.0,8.7,1.85,0,5,2.006027656403655
3580,1,1298,93.0,123.0,0.0,781.0,1264,1000.0,2122561.0,4,608,2245,99033,3254,1662,6.0,3090,776,434.0,11,61,9,6000000.0,1995.0,898.0,7.2,1.85,0,4,0.6737916059682209
3581,1,1838,124.0,110.0,116.0,898.0,2711,1000.0,181360000.0,15,1502,1546,170027,5127,3078,2.0,1310,235,350.0,11,61,7,6000000.0,1978.0,944.0,7.2,2.35,13000,4,0.6737916059682209
3582,1,1694,120.0,120.0,0.0,576.0,2828,40000.0,137963328.0,7,972,2730,291603,42028,1916,0.0,128,433,505.0,11,60,9,6000000.0,1986.0,854.0,8.1,1.85,9000,5,1.4731332362294813
3583,1,1557,288.0,122.0,909.0,282.0,2708,503.0,119078393.0,6,1513,1267,113152,1448,2819,0.0,939,2219,1416.0,11,61,9,6000000.0,2004.0,328.0,7.5,1.85,0,4,0.9402388160553077
3584,1,765,130.0,110.0,131.0,399.0,2762,640.0,102308900.0,3,1052,676,152089,2169,1904,1.0,2064,137,309.0,11,61,3,6000000.0,1969.0,566.0,8.1,2.35,0,5,1.4731332362294813
3585,1,1943,145.0,139.0,55.0,266.0,1058,382.0,102300000.0,4,546,2279,107408,2045,1013,2.0,1431,104,259.0,11,61,0,6000000.0,1964.0,279.0,7.8,1.66,0,4,1.2066860261423946
3586,1,1938,62.0,124.0,0.0,535.0,866,2000.0,54800000.0,7,9,2617,35130,5122,1780,3.0,2823,273,283.0,11,61,9,6000000.0,1980.0,553.0,7.8,1.85,0,4,1.2066860261423946
3587,1,695,188.0,120.0,153.0,447.0,2693,1000.0,24004159.0,0,907,366,68722,3175,714,0.0,193,2070,191.0,11,61,6,110000000.0,2004.0,1000.0,5.8,2.35,0,3,-0.569628707771519
3588,1,1016,120.0,152.0,34.0,249.0,1021,804.0,43650000.0,5,1650,4747,71919,1802,2790,0.0,3371,83,316.0,11,61,16,6000000.0,1961.0,271.0,7.6,2.2,0,4,1.029054552751003
3589,1,831,71.0,98.0,11000.0,484.0,2450,13000.0,39800000.0,4,187,684,81599,14921,420,3.0,2434,261,250.0,11,61,9,6000000.0,1980.0,573.0,7.4,1.85,0,4,0.8514230793596124
3590,1,733,52.0,106.0,10.0,578.0,2754,3000.0,27457409.0,4,1021,3610,3198,6419,1563,4.0,505,1676,43.0,11,61,9,6000000.0,2001.0,685.0,6.3,1.85,478,3,-0.12555002429304057
3591,1,1889,18.0,106.0,44.0,328.0,2743,865.0,25047631.0,4,1507,4438,6585,2724,2809,0.0,4083,1327,50.0,11,61,9,6000000.0,1999.0,405.0,6.9,1.85,990,3,0.40734439588113397
3592,1,276,162.0,106.0,0.0,574.0,490,18000.0,23272306.0,5,1094,4388,740918,20821,1928,4.0,3273,801,1182.0,11,61,9,6000000.0,1995.0,979.0,8.6,2.35,28000,5,1.9172119197079598
3593,0,2112,88.0,89.0,81.0,92.0,1584,321.0,22168359.0,9,1201,129,29659,584,2271,0.0,2797,526,227.0,11,61,17,8000000.0,1989.0,101.0,5.1,1.85,1000,3,-1.1913388646413887
3594,1,2322,96.0,94.0,12.0,583.0,615,16000.0,21005329.0,4,1713,4668,89128,19341,1052,0.0,3047,1848,258.0,11,21,9,6000000.0,2002.0,876.0,6.4,1.85,0,3,-0.03673428759734442
3595,1,472,391.0,109.0,0.0,120.0,1417,1000.0,26236603.0,7,1274,4448,251349,1582,44,0.0,4346,3444,547.0,11,61,9,6000000.0,2008.0,245.0,7.9,2.35,10000,4,1.2955017628380907
3596,1,1310,32.0,144.0,54.0,332.0,1745,469.0,20400000.0,7,994,1131,6304,2037,1571,0.0,2186,37,87.0,11,61,16,8000000.0,1946.0,436.0,6.9,1.37,403,3,0.40734439588113397
3597,1,363,119.0,90.0,378.0,658.0,461,957.0,18621249.0,4,962,502,45859,4611,2365,9.0,3637,1563,340.0,11,61,7,6000000.0,2000.0,925.0,7.5,1.85,0,4,0.9402388160553077
3598,1,1086,201.0,106.0,0.0,381.0,43,742.0,25244700.0,0,511,1217,91017,2270,3277,1.0,192,289,284.0,11,60,9,6000000.0,1981.0,602.0,7.2,2.35,0,4,0.6737916059682209
3599,1,2092,22.0,121.0,0.0,182.0,2208,413.0,14545844.0,4,1937,3034,4756,1284,338,4.0,1766,503,38.0,11,61,9,6500000.0,1988.0,282.0,5.8,1.85,624,3,-0.569628707771519
3600,1,712,52.0,89.0,0.0,405.0,375,555.0,13235267.0,4,1204,923,12339,1752,3186,2.0,3112,2783,32.0,11,61,6,6000000.0,2007.0,484.0,2.9,1.85,256,1,-3.1452850719466934
3601,1,2021,63.0,86.0,472.0,64.0,2396,472.0,12674183.0,0,1734,2419,19774,773,2719,1.0,2751,892,70.0,11,23,7,39831118.41831792,1997.0,155.0,6.2,2.35,355,3,-0.21436576098873592
3602,1,363,97.0,91.0,378.0,345.0,543,658.0,17508936.0,4,1368,119,22408,1660,2006,0.0,3143,1978,272.0,11,61,7,39831118.41831792,2003.0,378.0,7.3,1.85,0,4,0.7626073426639162
3603,1,591,34.0,104.0,80.0,658.0,1743,8000.0,12793213.0,4,1014,2475,18286,10430,674,4.0,3104,496,73.0,11,61,9,6000000.0,1988.0,960.0,6.2,1.85,0,3,-0.21436576098873592
3604,1,2149,10.0,107.26346230554448,688.2192448233861,502.0,2872,1000.0,48549464.42870905,7,907,4712,9277,4528,2060,1.0,4585,4827,44.0,11,60,10,39831118.41831792,2002.4634295002031,888.0,8.2,16.0,11000,5,1.5619489729251768
3605,1,1777,88.0,99.0,29.0,161.0,1621,711.0,11883495.0,4,860,3187,52805,1462,1694,1.0,745,1022,278.0,11,60,9,9000000.0,1998.0,427.0,6.8,1.85,0,3,0.3185286591854378
3606,1,1995,25.0,98.0,38.0,360.0,560,1000.0,11797927.0,4,385,3441,4582,3221,789,0.0,2774,795,52.0,11,61,9,6000000.0,1995.0,475.0,6.1,1.85,985,3,-0.3031814976844321
3607,1,1294,252.0,121.0,162.0,25.0,2642,1000.0,17605861.0,3,459,3977,145580,1184,12,1.0,140,2752,351.0,11,60,9,6000000.0,2006.0,149.0,7.7,2.35,0,4,1.1178702894466992
3608,1,581,137.0,96.0,2.0,120.0,2744,742.0,11642254.0,13,511,1580,22929,1308,3337,1.0,2653,520,287.0,11,61,17,3000000.0,1989.0,256.0,5.2,1.85,926,3,-1.1025231279456926
3609,1,1878,231.0,99.0,0.0,84.0,357,11000.0,9203192.0,4,1313,501,45396,11328,2812,1.0,4195,4121,136.0,11,61,7,5000000.0,2011.0,106.0,6.8,1.85,15000,3,0.3185286591854378
3610,1,982,9.0,42.0,0.0,646.5049940071914,672,844.0,7518876.0,1,312,1061,172,844,1685,0.0,248,3282,5.0,11,60,9,6000000.0,2008.0,0.0,6.5,1.78,28,3,0.05208144909835094
3611,1,616,115.0,122.0,0.0,221.0,417,697.0,8596914.0,3,957,2744,23023,1517,149,0.0,80,1434,148.0,11,61,9,6000000.0,2000.0,394.0,7.0,1.85,0,4,0.49616013257682934
3612,1,1897,67.0,101.0,112.0,612.0,675,1000.0,6851636.0,4,832,29,13010,2697,1149,5.0,1512,1218,182.0,11,61,9,6000000.0,1999.0,744.0,5.9,1.85,0,3,-0.48081297107582277
3613,1,256,216.0,102.0,49.0,10000.0,352,24000.0,11434867.0,7,779,4439,59637,51355,2563,1.0,787,4224,130.0,11,61,7,6000000.0,2012.0,14000.0,7.1,1.85,21000,4,0.5849758692725247
3614,1,1491,133.0,84.0,4.0,546.0,38,8000.0,5895238.0,4,2036,710,17169,10123,2122,1.0,290,4116,70.0,38,61,9,6000000.0,2012.0,806.0,5.5,2.35,9000,3,-0.8360759178586058
3615,1,1847,149.0,104.0,20.0,130.0,616,3000.0,6670712.0,4,613,796,27301,3825,911,6.0,876,3509,101.0,11,61,7,6000000.0,2009.0,591.0,7.4,1.85,0,4,0.8514230793596124
3616,1,1123,261.0,96.0,51.0,28.0,954,3000.0,5359774.0,4,504,3843,64794,3569,3409,0.0,2036,3938,131.0,11,29,9,6000000.0,2011.0,482.0,7.3,2.35,17000,4,0.7626073426639162
3617,1,552,42.0,94.0,0.0,664.0,122,1000.0,4693919.0,4,524,837,11011,4484,1264,0.0,3040,3123,78.0,11,61,9,6500000.0,2008.0,1000.0,4.6,1.85,422,2,-1.6354175481198672
3618,1,2088,152.0,90.0,0.0,826.0,1557,4000.0,4859475.0,7,1113,4396,116910,7103,3004,0.0,2637,1307,520.0,11,61,9,6000000.0,1999.0,899.0,7.2,1.85,0,4,0.6737916059682209
3619,1,1447,64.0,97.0,39.0,286.0,195,1000.0,4595000.0,4,907,2150,13892,2103,405,4.0,4643,1276,160.0,11,60,9,39831118.41831792,1998.0,497.0,7.0,1.85,915,4,0.49616013257682934
3620,1,2377,76.0,90.0,138.0,263.0,2977,373.0,4542775.0,4,746,2362,18313,1831,2750,2.0,3986,3488,73.0,11,61,9,6000000.0,2009.0,308.0,5.1,1.85,985,3,-1.1913388646413887
3621,1,2376,149.0,106.0,0.0,379.0,1479,17000.0,3588432.0,4,911,4815,29341,18947,2384,4.0,393,4647,93.0,11,61,9,6000000.0,2014.0,1000.0,6.7,2.35,0,3,0.22971292248974245
3622,1,1460,35.0,96.0,3.0,353.0,820,4000.0,4394936.0,4,1745,3162,11439,5668,2017,1.0,2752,1268,190.0,11,21,7,6000000.0,1999.0,812.0,5.3,2.35,901,3,-1.0137073912499972
3623,1,2149,47.0,44.0,688.2192448233861,724.0,1257,937.0,48549464.42870905,5,638,4677,55524,3318,1031,1.0,1827,2514,315.0,11,61,10,39831118.41831792,2002.4634295002031,828.0,8.4,1.78,0,5,1.7395804463165692
3624,1,1083,108.0,95.0,263.0,179.0,2079,263.0,3029081.0,4,947,1645,26300,993,164,0.0,1421,1669,231.0,11,61,9,6000000.0,2001.0,261.0,7.8,1.85,0,4,1.2066860261423946
3625,1,2069,17.0,99.0,23.0,82.0,2505,97.0,3273588.0,0,118,2608,4195,382,3274,1.0,2514,659,50.0,11,61,7,6000000.0,1993.0,91.0,6.7,1.85,0,3,0.22971292248974245
3626,1,1158,12.0,93.0,10.0,34.0,2088,397.0,48549464.42870905,7,1595,1504,522,546,96,0.0,4009,4763,5.0,11,61,9,39831118.41831792,2015.0,77.0,5.4,2.35,84,3,-0.9248916545543011
3627,1,204,129.0,99.0,53.0,491.0,2479,4000.0,2207975.0,7,721,3108,28855,8297,506,0.0,3896,2050,190.0,11,61,7,6000000.0,2003.0,3000.0,7.2,2.35,0,4,0.6737916059682209
3628,1,486,84.0,95.0,8.0,15.0,1823,244.0,2025238.0,4,318,2550,9589,489,2698,3.0,3503,1600,105.0,11,61,9,6000000.0,2001.0,230.0,5.8,1.85,289,3,-0.569628707771519
3629,1,1723,61.0,84.0,5.0,152.0,2850,944.0,1028337.0,7,1867,3619,3413,1407,1140,2.0,577,1777,78.0,11,61,9,39831118.41831792,2001.0,257.0,6.4,1.85,29,3,-0.03673428759734442
3630,1,2017,147.0,144.0,541.0,242.0,2944,682.0,48549464.42870905,0,2043,4426,63192,2379,1980,1.0,4151,145,287.0,11,61,9,6244087.0,1969.0,288.0,8.0,2.35,0,5,1.3843174995337861
3631,1,1178,147.0,99.0,129.0,362.0,9,976.0,2077046.0,4,1291,4401,27266,2748,2331,2.0,4426,3398,75.0,11,61,9,6000000.0,2008.0,617.0,7.0,2.35,0,4,0.49616013257682934
3632,0,1532,23.0,110.0,735.0,20.0,2007,187.0,48549464.42870905,1,1175,3831,11623,297,2585,2.0,1453,249,50.0,11,60,6,6000000.0,1979.0,34.0,7.0,1.85,643,4,0.49616013257682934
3633,1,1405,75.0,97.0,159.0,53.0,413,631.0,267194.0,7,1732,2407,6906,841,2627,0.0,2284,1932,111.0,11,60,9,39831118.41831792,2002.0,104.0,6.7,1.85,605,3,0.22971292248974245
3634,1,2171,17.0,107.0,0.0,284.0,1535,721.0,869325.0,0,1352,468,2281,2000,2173,2.0,1758,570,16.0,11,61,7,6000000.0,1991.0,514.0,3.8,1.85,125,2,-2.3459434416854323
3635,1,1888,16.0,90.0,11.0,316.0,1599,767.0,399611.0,3,20,3481,1245,2370,2971,2.0,1228,3457,29.0,11,61,6,6000000.0,2010.0,529.0,5.7,1.85,0,3,-0.6584444444672143
3636,1,383,60.0,104.0,324.0,27.0,2123,173.0,181798.0,7,166,3771,2591,282,2460,5.0,2111,2039,36.0,13,19,9,39831118.41831792,2003.0,67.0,6.6,1.66,52,3,0.1408971857940463
3637,1,2057,63.0,96.0,19.0,71.0,3017,1000.0,115862.0,7,871,3832,7394,2163,482,2.0,2552,3587,50.0,11,61,9,6000000.0,2009.0,943.0,6.7,2.35,0,3,0.22971292248974245
3638,1,2334,56.0,104.0,61.0,451.0,2502,974.0,1346503.0,7,194,3209,3024,2430,1608,0.0,2557,3939,22.0,11,12,7,6000000.0,2011.0,595.0,6.1,2.35,0,3,-0.3031814976844321
3639,1,1075,36.0,97.0,781.0,90.0,762,596.0,117560.0,7,1927,839,2330,1081,2832,0.0,2872,2760,29.0,11,61,9,6000000.0,2006.0,206.0,6.2,1.85,224,3,-0.21436576098873592
3640,1,1765,47.0,107.0,11.0,419.0,2191,773.0,54606.0,4,820,2203,1940,2440,2669,0.0,3849,1654,34.0,11,60,7,6000000.0,2001.0,766.0,6.2,2.35,30,3,-0.21436576098873592
3641,1,716,38.0,117.0,160.0,898.0,1241,11000.0,48549464.42870905,7,1343,1970,6454,15604,3369,2.0,76,221,44.0,11,61,6,7840000.0,1977.0,949.0,7.4,1.85,733,4,0.8514230793596124
3642,1,2002,26.0,85.0,0.0,499.0,2572,11000.0,36497.0,4,1313,3407,7367,14599,2994,0.0,1502,3261,37.0,11,61,9,6000000.0,2008.0,826.0,4.7,1.85,850,2,-1.546601811424171
3643,0,2270,47.0,152.0,194.0,0.0,2222,103.0,23807.0,6,1480,2069,2143,105,326,0.0,284,3116,29.0,11,61,16,39831118.41831792,2006.0,2.0,8.3,2.2149373273849364,570,5,1.6507647096208737
3644,1,796,68.0,85.0,9.0,407.0,250,861.0,48549464.42870905,4,737,7,38273,2200,3055,1.0,3176,2093,133.0,11,61,9,6000000.0,2003.0,618.0,7.2,1.85,0,4,0.6737916059682209
3645,1,1757,19.0,76.0,17.0,259.0,1627,636.0,48549464.42870905,0,292,2321,2989,2152,3250,1.0,3005,711,38.0,11,61,9,8600000.0,1994.0,472.0,5.8,2.35,176,3,-0.569628707771519
3646,1,906,39.0,87.0,2.0,99.0,1825,592.0,48549464.42870905,7,1585,1069,2050,1227,2869,1.0,3396,3670,17.0,11,61,9,39831118.41831792,2009.0,521.0,5.9,1.85,275,3,-0.48081297107582277
3647,1,2100,162.0,95.0,24.0,874.0,2190,16000.0,65804.0,5,307,969,32512,27575,3093,1.0,4709,4090,86.0,11,61,9,12000000.0,2012.0,10000.0,6.3,2.35,0,3,-0.12555002429304057
3648,1,2299,37.0,101.0,24.0,130.0,51,933.0,48549464.42870905,7,381,139,1696,1940,1668,2.0,4466,3302,19.0,11,10,6,6000000.0,2009.0,767.0,7.2,2.35,1000,4,0.6737916059682209
3649,1,2356,26.0,90.0,58.0,787.0,2579,848.0,48549464.42870905,0,528,3866,10196,3469,663,1.0,3568,3974,39.0,11,61,9,6000000.0,2011.0,816.0,5.4,1.85,0,3,-0.9248916545543011
3650,1,2149,10.0,240.0,688.2192448233861,334.0,327,805.0,48549464.42870905,4,1683,1187,10388,2563,2923,1.0,4155,3758,50.0,11,60,9,39831118.41831792,2002.4634295002031,432.0,8.2,1.78,0,5,1.5619489729251768
3651,1,492,179.0,89.0,0.0,15.0,1730,391.0,48549464.42870905,13,469,4684,60522,477,2776,0.0,3354,356,228.0,11,10,9,5952000.0,1983.0,20.0,7.3,1.85,0,4,0.7626073426639162
3652,1,417,88.0,111.0,82.0,269.0,622,809.0,3895664.0,4,1681,2053,34383,1858,1346,0.0,976,1858,149.0,13,19,9,5300000.0,2002.0,447.0,7.3,1.85,0,4,0.7626073426639162
3653,1,1254,43.0,86.0,4.0,444.0,2619,11000.0,20200.0,7,114,3231,6797,12772,2049,1.0,4663,4419,21.0,11,61,7,6000000.0,2014.0,485.0,5.8,2.2149373273849364,0,3,-0.569628707771519
3654,1,161,136.0,115.0,58.0,400.0,522,33000.0,31874869.0,5,1709,2436,43575,34605,31,0.0,3603,1738,302.0,11,61,9,50000000.0,2002.0,455.0,6.1,1.85,0,3,-0.3031814976844321
3655,1,1468,111.0,103.0,12.0,19.0,2876,163.0,542860.0,7,2066,4814,9230,219,2221,1.0,4399,3022,37.0,9,37,9,4000000.0,2008.0,20.0,7.1,2.35,0,4,0.5849758692725247
3656,1,316,13.0,90.0,139.0,1000.0,2015,2000.0,48549464.42870905,4,188,1387,6741,6569,329,0.0,1937,3213,11.0,11,61,9,6000000.0,2012.0,2000.0,6.5,2.2149373273849364,0,3,0.05208144909835094
3657,0,1099,64.0,133.0,287.0,28.0,2261,343.0,48549464.42870905,19,859,4370,10119,502,2393,0.0,1155,116,124.0,11,19,16,6700000.0,1964.0,94.0,7.9,1.66,0,4,1.2955017628380907
3658,1,367,6.0,88.0,0.0,57.0,1415,978.0,15059.0,7,1401,4543,748,1443,3334,2.0,878,4181,8.0,11,61,7,39831118.41831792,2012.0,323.0,5.4,2.35,543,3,-0.9248916545543011
3659,1,1816,112.0,111.0,64.0,380.0,2124,778.0,11905519.0,0,977,4206,30210,2205,1719,0.0,3567,2614,214.0,43,58,9,200000000.0,2005.0,635.0,7.1,1.85,0,4,0.5849758692725247
3660,1,740,12.0,94.0,0.0,136.0,966,722.0,69582.0,4,1774,3340,867,1477,2974,2.0,2935,1034,21.0,11,60,9,39831118.41831792,1998.0,338.0,6.4,1.85,109,3,-0.03673428759734442
3661,1,2149,15.0,25.0,688.2192448233861,220.0,264,229.0,48549464.42870905,4,1819,3916,55987,1239,1424,0.0,1917,3579,42.0,11,60,10,39831118.41831792,2002.4634295002031,223.0,8.4,16.0,0,5,1.7395804463165692
3662,1,809,161.0,112.0,98.0,397.0,2220,883.0,32541719.0,4,123,495,89806,2201,237,0.0,4372,1872,438.0,11,60,7,3500159.0,2002.0,528.0,6.7,1.85,0,3,0.22971292248974245
3663,1,1134,68.0,141.0,407.0,501.0,843,688.0,3064356.0,7,1385,3385,3433,2584,3260,6.0,499,1869,81.0,11,61,7,5600000.0,2002.0,659.0,6.9,1.85,160,3,0.40734439588113397
3664,1,1817,25.0,95.0,17.0,255.0,2945,592.0,7009668.0,0,2034,904,8707,2000,1075,6.0,495,2841,36.0,11,61,7,5600000.0,2006.0,378.0,2.1,1.85,244,1,-3.855810965512258
3665,1,152,23.0,141.0,2.0,61.0,2082,634.0,352684.0,0,138,2004,4633,1065,1716,1.0,2551,4404,31.0,17,26,5,39831118.41831792,2012.0,284.0,4.3,2.2149373273849364,365,2,-1.901864758206954
3666,1,970,222.0,85.0,57.0,6.0,2210,37.0,27024.0,13,986,4898,55597,73,165,0.0,961,3628,148.0,38,54,9,5600000.0,2009.0,9.0,6.6,1.85,4000,3,0.1408971857940463
3667,1,2152,9.0,105.0,12.0,10.0,107,25.0,531806.0,15,1064,3296,548,72,1872,9.0,3368,3698,6.0,11,61,6,39831118.41831792,2010.0,11.0,3.4,2.2149373273849364,277,2,-2.701206388468215
3668,1,765,119.0,129.0,131.0,417.0,2439,1000.0,159600000.0,4,556,4330,175607,2387,2757,0.0,3180,188,252.0,11,61,6,5500000.0,1973.0,559.0,8.3,1.85,0,5,1.6507647096208737
3669,1,865,90.0,125.0,46.0,249.0,268,368.0,58800000.0,3,57,747,40511,1651,1683,0.0,1227,285,213.0,11,60,6,5500000.0,1981.0,303.0,7.2,1.85,0,4,0.6737916059682209
3670,1,473,62.0,116.0,0.0,476.0,1640,907.0,50382128.0,4,358,1019,10472,2723,3188,0.0,3088,2579,202.0,11,61,7,5500000.0,2005.0,637.0,5.6,1.85,0,3,-0.7472601811629105
3671,1,2037,71.0,105.0,96.0,35.0,219,509.0,35811509.0,3,1479,3122,43013,888,2500,0.0,297,884,104.0,11,3,7,5500000.0,1996.0,294.0,7.7,1.85,0,4,1.1178702894466992
3672,1,1195,364.0,90.0,23000.0,694.0,2567,23000.0,24475193.0,4,996,1067,190494,44265,3307,1.0,2462,4442,314.0,11,61,9,3000000.0,2013.0,19000.0,6.6,2.35,33000,3,0.1408971857940463
3673,1,388,72.0,105.0,16000.0,258.0,2384,16000.0,48549464.42870905,16,368,1675,36381,17599,1688,0.0,4292,177,169.0,11,61,9,5500000.0,1973.0,742.0,7.6,2.35,0,4,1.029054552751003
3674,1,2195,122.0,111.0,72.0,722.0,2691,19000.0,6200756.0,4,1756,1483,96129,34106,3180,0.0,1115,1332,488.0,11,61,9,7000000.0,2001.0,12000.0,7.4,1.85,5000,4,0.8514230793596124
3675,1,1870,100.0,91.0,14.0,548.0,1357,14000.0,1292119.0,3,1049,1890,14786,16768,1958,1.0,748,1834,144.0,11,60,9,5500000.0,2001.0,1000.0,7.1,1.85,0,4,0.5849758692725247
3676,1,2359,24.0,95.0,14.0,60.0,242,113.0,48549464.42870905,4,1848,1444,1955,396,195,0.0,652,269,44.0,11,61,9,39831118.41831792,1980.0,110.0,3.4,2.35,438,2,-2.701206388468215
3677,1,358,112.0,97.0,25.0,57.0,976,517.0,3629758.0,7,854,3639,44151,745,1257,0.0,2033,2297,110.0,13,19,7,5500000.0,2004.0,86.0,7.9,2.35,0,4,1.2955017628380907
3678,1,2385,67.0,92.0,9.0,71.0,1813,636.0,6239558.0,4,1545,2248,5548,1033,647,0.0,4241,2089,67.0,11,10,9,5000000.0,2003.0,210.0,6.7,1.85,352,3,0.22971292248974245
